timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662119392690,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,4,0,0
1662119392695,8,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,8,0,0
1662119392695,8,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392704,6,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,6,0,0
1662119392703,10,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392710,5,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,5,0,0
1662119392715,8,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392715,8,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392725,5,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392724,9,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,9,0,0
1662119392731,4,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,4,0,0
1662119392733,5,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,5,0,0
1662119392738,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392745,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392751,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,4,0,0
1662119392756,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,4,0,0
1662119392736,26,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,26,0,0
1662119392760,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392767,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392763,12,GET All Authors,200,OK,Stress Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,10,0,0
1662119392771,5,GET Author,200,OK,Stress Testing 1-1,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,5,0,0
1662119392775,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392776,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,274,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,4,0,0
1662119392779,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119392781,6,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392784,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,4,0,0
1662119392789,3,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,3,0,0
1662119392788,6,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392792,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,4,0,0
1662119392794,6,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392796,6,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,6,0,0
1662119392801,4,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,4,0,0
1662119392802,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392805,6,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,6,0,0
1662119392812,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392817,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,4,0,0
1662119392811,12,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119392821,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,4,0,0
1662119392823,5,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392828,6,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,6,0,0
1662119392825,10,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392834,8,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,8,0,0
1662119392836,8,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392844,6,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,6,0,0
1662119392842,9,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119392850,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,4,0,0
1662119392851,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392854,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392855,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,5,0,0
1662119392861,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392862,8,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,8,0,0
1662119392866,8,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,8,0,0
1662119392870,6,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392874,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,4,0,0
1662119392877,3,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,3,0,0
1662119392878,8,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119392881,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,5,0,0
1662119392886,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392887,3,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,3,0,0
1662119392890,6,GET Author,200,OK,Stress Testing 1-1,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,6,0,0
1662119392896,3,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,274,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,3,0,0
1662119392891,10,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119392901,5,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392900,9,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119392906,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119392909,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392911,5,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119392914,5,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,5,0,0
1662119392920,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,4,0,0
1662119392916,17,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,15,0,0
1662119392925,9,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392933,6,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392934,9,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119392940,4,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,4,0,0
1662119392943,5,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,5,0,0
1662119392945,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,4,0,0
1662119392948,8,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,8,0,0
1662119392949,10,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,10,0,0
1662119392956,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392960,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,3,0,0
1662119392963,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392964,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,5,0,0
1662119392967,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,4,0,0
1662119392969,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,4,0,0
1662119392971,5,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,5,0,0
1662119392973,8,GET All Authors,200,OK,Stress Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119392976,6,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119392981,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119392982,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119392987,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,4,0,0
1662119392985,7,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,7,0,0
1662119392991,5,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,5,0,0
1662119392992,5,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,5,0,0
1662119392997,8,GET All Authors,200,OK,Stress Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119392996,11,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393005,6,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393008,3,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,3,0,0
1662119393011,7,GET Author,200,OK,Stress Testing 1-2,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,7,0,0
1662119393012,7,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,7,0,0
1662119393018,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,274,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,4,0,0
1662119393019,7,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,7,0,0
1662119393023,9,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119393026,8,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393032,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393034,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393036,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119393038,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,4,0,0
1662119393042,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,4,0,0
1662119393042,6,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,6,0,0
1662119393046,7,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393048,7,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393053,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393055,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119393060,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,4,0,0
1662119393058,10,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,10,0,0
1662119393065,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,4,0,0
1662119393069,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,4,0,0
1662119393069,11,GET All Authors,200,OK,Stress Testing 1-1,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,10,0,0
1662119393073,9,GET All Authors,200,OK,Stress Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,8,0,0
1662119393080,5,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,5,0,0
1662119393082,7,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393085,5,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,5,0,0
1662119393089,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,5,0,0
1662119393090,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=5,4,0,0
1662119393094,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=6,4,0,0
1662119393095,8,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393098,9,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393104,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393109,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,4,0,0
1662119393109,6,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393113,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=7,4,0,0
1662119393115,4,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,4,0,0
1662119393120,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=8,4,0,0
1662119393118,9,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393127,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393124,10,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119393131,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,4,0,0
1662119393134,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393135,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=9,4,0,0
1662119393138,5,GET Author,200,OK,Stress Testing 1-2,text,true,,333,183,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,5,0,0
1662119393143,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,274,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=10,4,0,0
1662119393139,9,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393148,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393148,6,GET All Authors,200,OK,Stress Testing 1-2,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393152,5,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,5,0,0
1662119393155,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393157,4,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=1,4,0,0
1662119393159,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,5,0,0
1662119393164,5,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=2,5,0,0
1662119393161,11,GET All Authors,200,OK,Stress Testing 1-1,text,true,,31723,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,10,0,0
1662119393172,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393169,8,GET All Authors,200,OK,Stress Testing 1-2,text,true,,47615,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
1662119393177,4,GET Author,200,OK,Stress Testing 1-1,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,4,0,0
1662119393178,4,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393181,5,DELETE Author,200,OK,Stress Testing 1-1,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=3,5,0,0
1662119393182,5,GET Author,200,OK,Stress Testing 1-2,text,true,,330,182,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,5,0,0
1662119393187,4,DELETE Author,200,OK,Stress Testing 1-2,,true,,211,272,2,2,https://testapp-appservice.azurewebsites.net/api/Authors/?id=4,4,0,0
1662119393186,9,GET All Authors,200,OK,Stress Testing 1-1,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,7,0,0
1662119393195,4,POST Authors,200,OK,Stress Testing 1-1,text,true,,262,260,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,4,0,0
1662119393192,11,GET All Authors,200,OK,Stress Testing 1-2,text,true,,63507,176,2,2,https://testapp-appservice.azurewebsites.net/api/Authors,9,0,0
1662119393203,6,POST Authors,200,OK,Stress Testing 1-2,text,true,,262,260,1,1,https://testapp-appservice.azurewebsites.net/api/Authors,6,0,0
